instance,treewidth,sharpsat,sharpsat_tw,ganak,ganak_tw,c2d,c2d_tw,minic2d,minic2d_tw,d4,dpmc_htb,dpmc_lg,sharpsat_cen
BayesianNetwork/Ratio_75/75-14-6-q.cnf,20,35.41,899.83,100.42,900.11,2.12,900.85,3.2600000000000002,900.22,2.31,0.11,899.8399999999999,6.819999999999999
BayesianNetwork/Ratio_75/75-14-7-q.cnf,21,1551.82,899.62,RTE,899.73,1.85,900.0699999999999,5.39,899.8599999999999,5.58,0.11,899.8000000000001,22.069999999999997
BayesianNetwork/Ratio_75/75-14-8-q.cnf,21,191.20000000000002,899.88,53.85,899.7700000000001,1.79,900.12,5.06,899.9100000000001,2.65,0.11,899.85,15.85
BayesianNetwork/Ratio_75/75-14-9-q.cnf,21,TO,900.4000000000001,RTE,900.61,3.6100000000000003,900.94,17.78,900.77,8.28,0.12,899.75,41.589999999999996
BayesianNetwork/Ratio_75/75-15-10-q.cnf,22,741.2099999999999,900.05,RTE,900.3,2.4899999999999998,900.7800000000001,5.18,900.41,10.87,0.13,899.77,588.4
BayesianNetwork/Ratio_75/75-15-1-q.cnf,22,61.72,900.12,150.76,900.25,2.1,901.53,4.53,900.87,2.7800000000000002,0.12,899.89,12.04
BayesianNetwork/Ratio_75/75-15-2-q.cnf,22,TO,900.0699999999999,RTE,900.08,3.9699999999999998,900.47,8.86,900.37,2.71,0.13,899.7700000000001,716.3399999999999
BayesianNetwork/Ratio_75/75-15-3-q.cnf,23,405.33,900.72,RTE,900.97,1.98,900.7600000000001,5.220000000000001,901.5,7.65,0.12000000000000001,899.87,52.75
BayesianNetwork/Ratio_75/75-15-4-q.cnf,22,181.29,899.8000000000001,28.09,899.71,2.1799999999999997,899.99,2.28,900.0,1.68,0.13,899.9,7.55
BayesianNetwork/Ratio_75/75-15-6-q.cnf,22,1303.82,900.04,RTE,900.1199999999999,2.52,903.49,4.83,903.2199999999999,6.44,0.12000000000000001,899.95,5.54
BayesianNetwork/Ratio_75/75-15-7-q.cnf,22,501.96000000000004,901.28,RTE,901.38,1.91,902.93,2.81,902.59,5.970000000000001,0.13,899.77,94.55
BayesianNetwork/Ratio_75/75-15-8-q.cnf,23,TO,900.5200000000001,RTE,900.8000000000001,4.96,900.7800000000001,15.520000000000001,900.1099999999999,4.11,0.15,899.81,9.86
BayesianNetwork/Ratio_75/75-15-9-q.cnf,22,206.48999999999998,899.86,61.620000000000005,900.0,1.79,900.79,3.4400000000000004,900.5,2.1399999999999997,0.12,899.71,259.67
BayesianNetwork/Ratio_75/75-16-10-q.cnf,24,TO,901.35,RTE,901.56,3.89,902.4300000000001,12.1,904.5899999999999,31.66,0.15,899.8900000000001,256.54
BayesianNetwork/Ratio_75/75-16-1-q.cnf,24,TO,900.67,RTE,900.8100000000001,3.73,902.4,131.84,902.79,35.33,0.15,900.38,80.85
BayesianNetwork/Ratio_75/75-16-2-q.cnf,24,TO,903.6400000000001,RTE,904.14,5.6,904.03,7.2299999999999995,902.85,29.810000000000002,0.28,899.82,343.46999999999997
BayesianNetwork/Ratio_75/75-16-3-q.cnf,24,TO,901.42,RTE,901.9699999999999,4.859999999999999,902.78,11.58,909.35,23.400000000000002,0.15,899.89,493.45
BayesianNetwork/Ratio_75/75-16-4-q.cnf,24,TO,904.28,RTE,905.13,23.72,911.25,32.07,909.34,57.410000000000004,0.16,899.7299999999999,TO
BayesianNetwork/Ratio_75/75-16-5-q.cnf,24,TO,900.82,RTE,901.06,2.4499999999999997,901.6800000000001,47.35,902.34,8.91,0.13999999999999999,899.78,428.53999999999996
BayesianNetwork/Ratio_75/75-16-6-q.cnf,24,3067.7200000000003,900.4699999999999,1475.3400000000001,900.73,3.79,900.3100000000001,4.9,900.6600000000001,6.23,0.15,899.79,105.16
BayesianNetwork/Ratio_75/75-16-7-q.cnf,24,TO,901.1,RTE,901.1700000000001,3.7,904.1800000000001,35.980000000000004,904.73,49.9,0.17,899.96,996.38
BayesianNetwork/Ratio_75/75-16-8-q.cnf,24,4838.36,900.14,RTE,900.0699999999999,2.9499999999999997,901.09,7.21,902.0300000000001,11.010000000000002,0.15,899.82,90.61
BayesianNetwork/Ratio_75/75-16-9-q.cnf,23,TO,901.31,RTE,901.4599999999999,9.8,903.48,83.75999999999999,901.51,19.59,0.17,899.96,805.39
BayesianNetwork/Ratio_75/75-17-10-q.cnf,26,1214.9499999999998,900.32,704.24,900.48,2.6500000000000004,901.3,18.78,900.79,3.29,0.16,899.8000000000001,131.26
BayesianNetwork/Ratio_75/75-17-1-q.cnf,26,TO,900.28,RTE,900.4499999999999,9.84,900.79,23.009999999999998,903.8499999999999,23.66,0.18,899.93,TO
BayesianNetwork/Ratio_75/75-17-2-q.cnf,27,2395.08,900.04,RTE,900.04,4.38,900.76,15.38,903.69,3.41,0.17,899.76,10.0
BayesianNetwork/Ratio_75/75-17-3-q.cnf,26,TO,903.63,RTE,904.2099999999999,8.6,904.46,47.809999999999995,906.47,88.47,0.19,899.88,1056.4199999999998
BayesianNetwork/Ratio_75/75-17-4-q.cnf,25,TO,902.04,RTE,902.1899999999999,6.15,904.76,27.32,905.2900000000001,15.879999999999999,0.18,899.91,500.06
BayesianNetwork/Ratio_75/75-17-5-q.cnf,25,TO,900.27,RTE,900.34,3.36,900.65,11.34,900.6,21.36,0.18,899.97,365.88
BayesianNetwork/Ratio_75/75-17-6-q.cnf,25,TO,908.85,RTE,910.5799999999999,12.74,908.93,86.58000000000001,908.88,16.63,0.17,899.95,TO
BayesianNetwork/Ratio_75/75-17-7-q.cnf,26,TO,906.07,RTE,907.03,3.46,907.3199999999999,20.28,930.5500000000001,37.85,0.18,899.9499999999999,36.989999999999995
BayesianNetwork/Ratio_75/75-17-8-q.cnf,25,TO,901.15,RTE,901.23,10.85,902.16,56.57,903.5699999999999,19.729999999999997,0.18,899.89,541.2
BayesianNetwork/Ratio_75/75-17-9-q.cnf,25,TO,905.01,RTE,902.44,7.67,905.02,83.64,905.65,53.79,0.16999999999999998,899.8100000000001,333.16
BayesianNetwork/Ratio_75/75-18-10-q.cnf,27,TO,900.55,RTE,900.42,92.22,902.99,TO,902.93,48.79,0.24000000000000002,900.0300000000001,TO
BayesianNetwork/Ratio_75/75-18-1-q.cnf,27,TO,901.08,RTE,901.13,7.24,903.3000000000001,26.869999999999997,908.75,30.61,0.21,899.97,TO
BayesianNetwork/Ratio_75/75-18-2-q.cnf,28,TO,904.61,RTE,905.42,13.91,906.18,328.59999999999997,906.3399999999999,240.39999999999998,0.22,899.9899999999999,TO
BayesianNetwork/Ratio_75/75-18-3-q.cnf,27,TO,907.25,RTE,907.97,27.01,910.48,41.300000000000004,910.13,209.3,0.23,899.8499999999999,TO
BayesianNetwork/Ratio_75/75-18-4-q.cnf,27,TO,903.99,RTE,904.76,6.49,904.3199999999999,42.12,910.4,7.140000000000001,0.21,899.96,397.84
BayesianNetwork/Ratio_75/75-18-5-q.cnf,27,TO,900.31,RTE,900.29,4.19,900.9399999999999,15.41,901.5300000000001,11.54,0.21,899.93,113.77000000000001
BayesianNetwork/Ratio_75/75-18-6-q.cnf,27,TO,907.1999999999999,RTE,908.5,3.61,908.75,47.34,906.6,80.05000000000001,0.21,899.92,TO
BayesianNetwork/Ratio_75/75-18-7-q.cnf,27,TO,904.23,RTE,905.1,9.64,906.16,316.06,946.38,40.33,0.21,900.01,TO
BayesianNetwork/Ratio_75/75-18-8-q.cnf,27,TO,902.1999999999999,RTE,902.57,20.42,909.51,631.97,921.36,62.09,0.22,899.8900000000001,388.95
BayesianNetwork/Ratio_75/75-18-9-q.cnf,27,TO,901.76,RTE,902.34,8.72,903.78,80.74,908.97,95.34,0.21,899.96,TO
BayesianNetwork/Ratio_75/75-19-10-q.cnf,30,TO,902.4499999999999,RTE,902.81,17.69,906.83,303.54,918.35,184.08,0.27,900.0500000000001,TO
BayesianNetwork/Ratio_75/75-19-1-q.cnf,28,TO,906.6999999999999,RTE,907.38,32.18,908.74,1735.1799999999998,931.89,168.87,0.26,899.92,TO
BayesianNetwork/Ratio_75/75-19-2-q.cnf,28,TO,906.71,RTE,907.68,89.82000000000001,913.73,3448.86,917.3,254.46,0.30000000000000004,900.11,TO
BayesianNetwork/Ratio_75/75-19-3-q.cnf,28,TO,953.94,RTE,964.05,112.05,926.4000000000001,1155.16,968.25,281.15,0.27,899.87,TO
BayesianNetwork/Ratio_75/75-19-4-q.cnf,28,TO,906.63,RTE,907.26,5.97,917.59,40.779999999999994,931.05,48.38,0.27,900.0300000000001,TO
BayesianNetwork/Ratio_75/75-19-5-q.cnf,30,TO,905.8199999999999,RTE,906.35,5.25,907.2900000000001,263.63,925.74,63.160000000000004,0.27,899.9799999999999,5758.15
BayesianNetwork/Ratio_75/75-19-6-q.cnf,28,TO,904.44,RTE,905.85,11.299999999999999,914.62,32.25,913.75,95.09,0.28,900.03,TO
BayesianNetwork/Ratio_75/75-19-7-q.cnf,28,TO,903.93,RTE,904.6999999999999,16.03,918.0899999999999,71.52,909.7299999999999,65.46,0.27,900.06,TO
BayesianNetwork/Ratio_75/75-19-8-q.cnf,28,TO,906.49,RTE,907.6899999999999,176.81,907.57,819.76,906.16,249.71,0.25,900.09,TO
BayesianNetwork/Ratio_75/75-19-9-q.cnf,28,TO,916.1700000000001,RTE,916.38,17.38,913.0600000000001,102.43,922.04,67.63,0.25,899.93,2366.22
BayesianNetwork/Ratio_75/75-20-10-q.cnf,30,TO,911.34,RTE,913.16,126.52,940.2299999999999,377.52000000000004,991.4,110.59,0.29000000000000004,900.11,TO
BayesianNetwork/Ratio_75/75-20-1-q.cnf,30,TO,1090.8799999999999,RTE,1109.64,64.95,1148.06,910.0600000000001,2258.48,993.8100000000001,0.29000000000000004,899.97,TO
BayesianNetwork/Ratio_75/75-20-2-q.cnf,31,TO,909.7800000000001,RTE,911.22,251.35000000000002,914.1899999999999,452.29,914.03,318.83000000000004,0.32,900.09,TO
BayesianNetwork/Ratio_75/75-20-3-q.cnf,30,TO,923.37,RTE,926.2600000000001,55.8,947.46,TO,1099.99,130.97,0.32999999999999996,900.07,TO
BayesianNetwork/Ratio_75/75-20-4-q.cnf,30,TO,923.76,RTE,927.01,48.489999999999995,926.62,2606.03,985.5200000000001,95.25,0.31000000000000005,900.0500000000001,TO
BayesianNetwork/Ratio_75/75-20-5-q.cnf,30,TO,909.52,RTE,910.37,26.39,927.25,129.71,945.13,218.39,0.30000000000000004,900.06,TO
BayesianNetwork/Ratio_75/75-20-6-q.cnf,30,TO,911.66,RTE,913.3399999999999,92.15,933.5600000000001,460.62,1005.5,89.63,0.31000000000000005,900.02,TO
BayesianNetwork/Ratio_75/75-20-7-q.cnf,31,TO,937.4599999999999,RTE,942.99,28.459999999999997,936.9699999999999,2122.98,1042.81,2432.66,0.33999999999999997,899.97,TO
BayesianNetwork/Ratio_75/75-20-8-q.cnf,30,TO,944.36,RTE,941.37,175.29000000000002,963.84,1540.41,1400.54,769.0,0.31999999999999995,900.0899999999999,TO
BayesianNetwork/Ratio_75/75-20-9-q.cnf,30,TO,909.96,RTE,911.15,26.52,908.61,TO,961.86,68.47,0.31,900.12,TO
BayesianNetwork/Ratio_75/75-21-10-q.cnf,31,TO,1014.01,RTE,1044.65,194.19,1093.8600000000001,TO,2435.33,1234.5500000000002,0.36,900.16,TO
BayesianNetwork/Ratio_75/75-21-1-q.cnf,32,TO,916.47,RTE,917.71,51.32,912.38,5965.08,953.01,50.45,0.37,900.06,TO
BayesianNetwork/Ratio_75/75-21-2-q.cnf,32,TO,907.9399999999999,RTE,909.3900000000001,25.56,911.4699999999999,982.99,930.03,55.28,0.36,900.15,TO
BayesianNetwork/Ratio_75/75-21-3-q.cnf,33,TO,971.12,RTE,986.7099999999999,44.06,930.9699999999999,2653.44,1121.44,2482.41,0.37,900.22,TO
BayesianNetwork/Ratio_75/75-21-4-q.cnf,31,TO,909.08,RTE,909.99,28.939999999999998,963.82,146.65,950.72,168.25,0.36,900.09,TO
BayesianNetwork/Ratio_75/75-21-5-q.cnf,31,TO,1059.88,RTE,1010.11,40.370000000000005,1070.8999999999999,2839.9,4187.070000000001,138.22,0.37,900.0500000000001,TO
BayesianNetwork/Ratio_75/75-21-6-q.cnf,31,TO,931.09,RTE,935.5600000000001,21.55,934.85,3100.11,936.58,443.9,0.4,900.05,TO
BayesianNetwork/Ratio_75/75-21-7-q.cnf,32,TO,940.42,RTE,947.3,169.85999999999999,938.3000000000001,TO,1058.27,1471.04,0.37,900.0300000000001,TO
BayesianNetwork/Ratio_75/75-21-8-q.cnf,31,TO,913.5699999999999,RTE,915.0699999999999,90.14,920.4499999999999,1708.3700000000001,916.23,737.96,0.36,899.85,TO
BayesianNetwork/Ratio_75/75-22-10-q.cnf,33,TO,908.92,RTE,910.77,24.07,916.91,1333.1100000000001,946.42,944.01,0.41000000000000003,900.32,TO
BayesianNetwork/Ratio_75/75-22-1-q.cnf,33,TO,911.65,RTE,913.22,MO,939.94,1302.0700000000002,1028.6899999999998,1528.9399999999998,0.43,900.37,TO
BayesianNetwork/Ratio_75/75-22-2-q.cnf,33,TO,1042.6,RTE,1066.3500000000001,60.410000000000004,1168.42,3937.69,2062.1299999999997,5228.639999999999,0.44999999999999996,900.29,TO
BayesianNetwork/Ratio_75/75-22-3-q.cnf,33,TO,944.11,RTE,951.12,86.45,958.8399999999999,925.08,970.7,504.48,0.44,900.22,TO
BayesianNetwork/Ratio_75/75-22-4-q.cnf,33,TO,951.56,RTE,960.9,456.72999999999996,997.4100000000001,TO,1101.12,1173.02,0.44,900.65,TO
BayesianNetwork/Ratio_75/75-22-5-q.cnf,33,TO,926.2800000000001,RTE,929.25,MO,948.9200000000001,TO,985.37,447.41,0.44,900.1400000000001,TO
BayesianNetwork/Ratio_75/75-22-6-q.cnf,33,TO,911.15,RTE,914.0899999999999,104.46000000000001,916.0100000000001,953.84,1362.3600000000001,4765.84,0.43,900.14,TO
BayesianNetwork/Ratio_75/75-22-7-q.cnf,34,TO,1059.1399999999999,RTE,1090.6699999999998,56.88,1057.33,TO,2081.57,1566.51,0.45999999999999996,900.08,TO
BayesianNetwork/Ratio_75/75-22-8-q.cnf,34,TO,986.39,RTE,1001.25,119.96,1092.22,2864.32,1699.9499999999998,1397.51,0.43000000000000005,900.35,TO
BayesianNetwork/Ratio_75/75-22-9-q.cnf,33,TO,907.9,RTE,908.87,174.75,930.17,6153.34,1075.2099999999998,255.88,0.43000000000000005,900.3100000000001,TO
BayesianNetwork/Ratio_75/75-23-10-q.cnf,34,TO,926.67,RTE,935.65,556.87,960.15,TO,942.36,351.59000000000003,0.51,900.3,TO
BayesianNetwork/Ratio_75/75-23-1-q.cnf,34,TO,918.8,RTE,924.6700000000001,137.72,967.05,TO,933.59,145.71,0.52,900.3,TO
BayesianNetwork/Ratio_75/75-23-2-q.cnf,34,TO,962.6500000000001,RTE,969.54,68.11,1062.8,TO,1315.9099999999999,1192.59,0.49,900.38,TO
BayesianNetwork/Ratio_75/75-23-3-q.cnf,34,TO,937.68,RTE,952.8199999999999,431.79,978.5400000000001,TO,1177.79,RTE,0.53,900.2299999999999,TO
BayesianNetwork/Ratio_75/75-23-4-q.cnf,34,TO,1102.02,RTE,1137.69,492.65,MO,1061.4199999999998,1657.49,6111.74,0.5700000000000001,900.41,TO
BayesianNetwork/Ratio_75/75-23-5-q.cnf,35,TO,1495.52,RTE,1545.57,122.50999999999999,1207.76,TO,3038.96,TO,0.49,900.32,TO
BayesianNetwork/Ratio_75/75-23-6-q.cnf,35,TO,936.94,RTE,941.4599999999999,104.45,943.95,TO,1097.8,1464.86,0.52,900.21,TO
BayesianNetwork/Ratio_75/75-23-7-q.cnf,34,TO,937.88,RTE,946.8000000000001,388.3,1009.28,TO,1038.75,4290.74,0.51,900.2700000000001,TO
BayesianNetwork/Ratio_75/75-23-8-q.cnf,35,TO,935.95,RTE,940.15,90.32,965.25,2810.77,994.27,245.86999999999998,0.45999999999999996,900.75,TO
BayesianNetwork/Ratio_75/75-23-9-q.cnf,34,TO,915.93,RTE,920.74,892.28,934.36,TO,1048.8,TO,0.5,900.32,TO
BayesianNetwork/Ratio_75/75-24-10-q.cnf,36,TO,1623.85,RTE,1739.24,87.69,MO,TO,RTE,5659.4800000000005,0.5900000000000001,900.46,TO
BayesianNetwork/Ratio_75/75-24-1-q.cnf,36,TO,1082.89,RTE,1105.3799999999999,RTE,RTE,TO,TO,3292.74,0.63,900.4699999999999,TO
BayesianNetwork/Ratio_75/75-24-3-q.cnf,36,TO,960.41,RTE,973.03,MO,976.52,TO,2006.39,1654.46,0.5900000000000001,900.3599999999999,TO
BayesianNetwork/Ratio_75/75-24-4-q.cnf,36,TO,918.1899999999999,RTE,920.31,183.42999999999998,1032.3799999999999,TO,1578.83,564.3499999999999,0.56,900.48,TO
BayesianNetwork/Ratio_75/75-24-5-q.cnf,37,TO,1128.72,RTE,1147.43,MO,RTE,TO,RTE,5508.11,0.5700000000000001,900.3599999999999,TO
BayesianNetwork/Ratio_75/75-24-6-q.cnf,38,TO,1111.5200000000002,RTE,1138.47,MO,1374.4899999999998,TO,TO,TO,0.5700000000000001,900.16,TO
BayesianNetwork/Ratio_75/75-24-7-q.cnf,36,TO,927.92,RTE,931.4499999999999,342.23,947.0500000000001,213.74,1371.1399999999999,523.8000000000001,0.56,900.28,TO
BayesianNetwork/Ratio_75/75-24-8-q.cnf,38,TO,909.85,RTE,911.9,71.72,963.34,315.28000000000003,1171.26,393.08,0.55,900.34,TO
BayesianNetwork/Ratio_75/75-24-9-q.cnf,36,TO,945.78,RTE,961.5,RTE,1012.14,TO,1214.38,5482.070000000001,0.5900000000000001,900.31,TO
BayesianNetwork/Ratio_75/75-25-10-q.cnf,39,TO,1054.21,RTE,1079.1399999999999,RTE,1122.41,TO,1741.8999999999999,MO,0.68,900.41,TO
BayesianNetwork/Ratio_75/75-25-1-q.cnf,38,TO,1233.14,RTE,1304.6299999999999,624.0500000000001,1198.1699999999998,5428.7,3420.06,2117.34,0.64,900.31,TO
BayesianNetwork/Ratio_75/75-25-2-q.cnf,38,TO,943.96,RTE,949.9,1133.69,1034.21,TO,1498.14,TO,0.7100000000000001,900.34,TO
BayesianNetwork/Ratio_75/75-25-3-q.cnf,38,TO,1047.31,RTE,1082.77,RTE,1144.8,TO,2012.41,TO,0.68,900.52,TO
BayesianNetwork/Ratio_75/75-25-4-q.cnf,37,TO,1020.1800000000001,RTE,1034.05,MO,1106.21,6811.09,1233.28,TO,0.7100000000000001,900.3399999999999,TO
BayesianNetwork/Ratio_75/75-25-5-q.cnf,37,TO,1718.86,RTE,1996.96,MO,RTE,TO,RTE,TO,0.7100000000000001,900.75,TO
BayesianNetwork/Ratio_75/75-25-6-q.cnf,37,TO,1722.0700000000002,RTE,1819.78,713.78,2053.16,TO,TO,6736.360000000001,0.6900000000000001,900.58,TO
BayesianNetwork/Ratio_75/75-25-7-q.cnf,37,TO,TO,RTE,TO,RTE,MO,TO,TO,TO,0.7000000000000001,900.63,TO
BayesianNetwork/Ratio_75/75-25-8-q.cnf,37,TO,3108.99,RTE,3479.6299999999997,RTE,RTE,TO,TO,MO,0.7100000000000001,900.87,TO
BayesianNetwork/Ratio_75/75-25-9-q.cnf,37,TO,1031.2,RTE,1041.24,57.28,1145.22,4406.32,TO,5892.93,0.67,900.4100000000001,TO
BayesianNetwork/Ratio_75/75-26-10-q.cnf,40,TO,967.3900000000001,RTE,974.61,382.34999999999997,961.98,TO,1861.59,TO,0.85,900.66,TO
BayesianNetwork/Ratio_75/75-26-1-q.cnf,39,TO,1645.86,RTE,1460.74,622.61,MO,TO,TO,6035.469999999999,0.77,900.5,TO
BayesianNetwork/Ratio_75/75-26-2-q.cnf,39,TO,1468.19,RTE,1488.32,526.6,RTE,TO,TO,RTE,0.75,900.58,TO
BayesianNetwork/Ratio_75/75-26-3-q.cnf,39,TO,1551.35,RTE,1743.9,MO,1412.84,TO,1459.51,TO,0.8500000000000001,900.63,TO
BayesianNetwork/Ratio_75/75-26-4-q.cnf,39,TO,1089.5700000000002,RTE,1116.1799999999998,MO,MO,TO,TO,677.4599999999999,0.82,900.64,TO
BayesianNetwork/Ratio_75/75-26-5-q.cnf,39,TO,4999.41,RTE,5577.71,MO,MO,TO,TO,TO,0.89,900.6999999999999,TO
BayesianNetwork/Ratio_75/75-26-6-q.cnf,39,TO,965.5,RTE,974.0,272.37,1061.72,TO,1674.3500000000001,TO,0.8,900.77,TO
BayesianNetwork/Ratio_75/75-26-7-q.cnf,40,TO,949.5699999999999,RTE,956.2299999999999,505.69,1058.95,TO,1023.28,6173.46,0.89,900.6,TO
BayesianNetwork/Ratio_75/75-26-8-q.cnf,41,TO,2422.85,RTE,2700.06,MO,MO,TO,TO,TO,0.8,900.64,TO
BayesianNetwork/Ratio_75/75-26-9-q.cnf,39,TO,1593.67,RTE,1761.4499999999998,MO,RTE,TO,TO,TO,0.8500000000000001,901.16,TO
BayesianNetwork/Ratio_90/90-10-10-q.cnf,14,0.02,899.66,2.31,899.4499999999999,0.7200000000000001,899.6999999999999,0.8200000000000001,899.6800000000001,0.02,0.05,33.02,0.6699999999999999
BayesianNetwork/Ratio_90/90-10-1-q.cnf,14,0.02,900.06,2.33,899.65,0.8400000000000001,899.7900000000001,0.9199999999999999,899.6800000000001,0.07,0.05,33.16,0.78
BayesianNetwork/Ratio_90/90-10-3-q.cnf,14,0.03,899.58,2.27,899.63,0.79,899.9,0.82,899.5200000000001,0.04,0.05,33.21,0.81
BayesianNetwork/Ratio_90/90-10-4-q.cnf,15,0.02,899.68,2.27,899.4499999999999,0.78,899.94,0.8500000000000001,899.57,0.03,0.06,33.050000000000004,0.79
BayesianNetwork/Ratio_90/90-10-5-q.cnf,14,0.02,899.66,2.26,899.5600000000001,0.8,899.7900000000001,0.78,899.85,0.03,0.05,33.21,0.81
BayesianNetwork/Ratio_90/90-10-7-q.cnf,14,0.02,899.67,2.25,899.4300000000001,0.8,899.84,0.71,899.69,0.03,0.04,16.66,0.58
BayesianNetwork/Ratio_90/90-10-9-q.cnf,14,0.02,899.58,2.3200000000000003,899.6,0.79,899.6999999999999,0.8300000000000001,899.88,0.05,0.05,33.08,0.76
BayesianNetwork/Ratio_90/90-12-10-q.cnf,15,0.02,899.63,2.2800000000000002,899.39,1.0999999999999999,899.78,1.18,899.83,0.07,0.07,262.44,0.88
BayesianNetwork/Ratio_90/90-12-1-q.cnf,18,0.02,899.74,2.3000000000000003,899.64,1.2999999999999998,899.84,1.11,899.64,0.05,0.06,263.15,0.9400000000000001
BayesianNetwork/Ratio_90/90-12-2-q.cnf,18,0.01,899.49,2.3600000000000003,899.57,1.1199999999999999,899.91,1.22,899.73,0.05,0.07,262.38,0.74
BayesianNetwork/Ratio_90/90-12-3-q.cnf,18,0.02,899.63,2.32,899.61,1.03,899.91,1.1300000000000001,899.83,0.05,0.06,262.45000000000005,1.06
BayesianNetwork/Ratio_90/90-12-4-q.cnf,18,0.03,899.65,2.33,899.7199999999999,1.03,899.78,1.09,899.6600000000001,0.04,0.07,262.35,0.87
BayesianNetwork/Ratio_90/90-12-5-q.cnf,18,0.03,899.59,2.2600000000000002,899.36,0.93,899.89,1.02,899.8399999999999,0.03,0.05,262.33000000000004,0.81
BayesianNetwork/Ratio_90/90-12-6-q.cnf,18,0.04,899.77,2.23,899.4,1.08,899.9200000000001,1.25,899.8399999999999,0.06,0.07,266.07000000000005,0.9
BayesianNetwork/Ratio_90/90-12-7-q.cnf,16,0.1,899.56,2.39,899.72,1.14,899.87,1.14,899.8199999999999,0.1,0.07,264.97,0.99
BayesianNetwork/Ratio_90/90-12-8-q.cnf,17,0.04,899.7199999999999,2.3,899.38,1.08,899.86,1.3699999999999999,899.52,0.08,0.06,262.40999999999997,0.9700000000000001
BayesianNetwork/Ratio_90/90-14-10-q.cnf,21,0.04,899.71,2.27,899.53,1.42,900.0999999999999,1.63,899.89,0.12,0.09,899.74,1.12
BayesianNetwork/Ratio_90/90-14-1-q.cnf,21,0.03,899.73,2.33,899.5799999999999,1.3499999999999999,899.85,1.47,899.76,0.12,0.08,899.6899999999999,0.97
BayesianNetwork/Ratio_90/90-14-2-q.cnf,21,0.05,899.62,2.35,899.67,1.3199999999999998,899.84,1.28,899.84,0.08,0.09,899.74,1.0899999999999999
BayesianNetwork/Ratio_90/90-14-3-q.cnf,21,0.02,899.58,2.3600000000000003,899.9399999999999,1.3399999999999999,899.9399999999999,1.43,899.73,0.05,0.08,899.8199999999999,1.02
BayesianNetwork/Ratio_90/90-14-5-q.cnf,21,0.21,899.6,2.5500000000000003,899.68,1.44,899.95,1.99,899.87,0.19,0.1,899.81,1.3699999999999999
BayesianNetwork/Ratio_90/90-14-6-q.cnf,21,0.04,899.68,2.3200000000000003,899.52,1.29,899.75,1.2,899.6800000000001,0.07,0.09,899.74,1.05
BayesianNetwork/Ratio_90/90-14-7-q.cnf,21,0.04,899.57,2.25,899.53,1.41,899.8100000000001,1.38,899.97,0.08,0.14,899.84,1.11
BayesianNetwork/Ratio_90/90-14-8-q.cnf,21,0.04,899.66,2.3600000000000003,899.69,1.25,899.84,1.3699999999999999,899.76,0.08,0.09,899.85,1.08
BayesianNetwork/Ratio_90/90-14-9-q.cnf,18,0.04,899.62,2.3,899.6,1.4,899.84,1.53,899.87,0.04,0.09,899.86,1.3699999999999999
BayesianNetwork/Ratio_90/90-15-10-q.cnf,22,0.05,899.78,2.3800000000000003,899.55,1.49,899.9,1.83,899.9300000000001,0.11,0.1,899.75,1.24
BayesianNetwork/Ratio_90/90-15-1-q.cnf,23,0.03,899.72,2.31,899.49,1.2400000000000002,899.8100000000001,1.46,899.9,0.11,0.1,899.69,1.05
BayesianNetwork/Ratio_90/90-15-2-q.cnf,23,1.24,899.59,2.6700000000000004,899.54,1.3699999999999999,900.02,1.92,900.0400000000001,0.7,0.11,899.8299999999999,1.5399999999999998
BayesianNetwork/Ratio_90/90-15-3-q.cnf,23,0.06999999999999999,899.65,2.36,899.68,1.94,899.83,1.81,900.5600000000001,0.17,0.12,899.86,1.47
BayesianNetwork/Ratio_90/90-15-4-q.cnf,22,0.03,899.6999999999999,2.33,899.6700000000001,1.26,899.9499999999999,1.64,899.89,0.05,0.11,899.73,1.17
BayesianNetwork/Ratio_90/90-15-5-q.cnf,22,0.03,899.4300000000001,2.3000000000000003,899.59,1.3599999999999999,899.67,1.54,899.6800000000001,0.06,0.12,900.22,1.2000000000000002
BayesianNetwork/Ratio_90/90-15-6-q.cnf,22,0.05,899.6999999999999,2.32,899.53,1.6099999999999999,899.9200000000001,1.84,899.88,0.09,0.1,899.8199999999999,1.3199999999999998
BayesianNetwork/Ratio_90/90-15-7-q.cnf,22,0.04,899.6700000000001,2.31,899.61,1.51,899.88,1.56,899.79,0.04,0.1,899.79,1.17
BayesianNetwork/Ratio_90/90-15-8-q.cnf,22,0.04,899.6500000000001,2.3400000000000003,899.63,1.5,899.78,1.39,899.94,0.08,0.11,899.87,1.1800000000000002
BayesianNetwork/Ratio_90/90-16-10-q.cnf,24,0.03,899.78,2.27,899.5699999999999,1.53,899.88,1.7,899.98,0.12,0.12000000000000001,899.79,1.51
BayesianNetwork/Ratio_90/90-16-1-q.cnf,24,1.77,899.74,2.81,899.61,1.8,900.37,2.99,900.38,0.59,0.13,899.8100000000001,1.7
BayesianNetwork/Ratio_90/90-16-2-q.cnf,24,0.03,899.7199999999999,2.33,899.6099999999999,1.3099999999999998,899.76,1.46,899.9000000000001,0.05,0.11,899.82,1.21
BayesianNetwork/Ratio_90/90-16-3-q.cnf,24,0.03,894.5,2.31,894.7600000000001,1.51,899.86,1.76,899.72,0.15,0.13,899.72,1.42
